GOLD_ID	BROAD_SCALE_LABEL	LOCAL_SCALE_LABEL	MEDIUM_LABEL	ENV_BROAD_SCALE	ENV_LOCAL_SCALE	ENV_MEDIUM	TYPE	MATCHED TERM	PREFERRED FORM	CURIE_SYNONYM_REMOVED	CURIE
Gb0182055	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182061	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182061	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182065	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182065	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182066	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182066	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182071	aquatic biome	lake	saline water	ENVO_00002030	ENVO_00000020	ENVO_00002010	biolink:OntologyClass	Saline water	saline water	ENVO_00002010	ENVO:00002010
Gb0182074	aquatic biome	lake	lake sediment	ENVO_00002030	ENVO_00000020	ENVO_00000546	biolink:OntologyClass	lake sediment	lake sediment	ENVO_00000546	ENVO:00000546
Gb0182075	aquatic biome	lake	saline water	ENVO_00002030	ENVO_00000020	ENVO_00002010	biolink:OntologyClass	Saline water	saline water	ENVO_00002010	ENVO:00002010
Gb0182077	aquatic biome	lake	saline water	ENVO_00002030	ENVO_00000020	ENVO_00002010	biolink:OntologyClass	Saline water	saline water	ENVO_00002010	ENVO:00002010
Gb0182078	aquatic biome	lake	lake sediment	ENVO_00002030	ENVO_00000020	ENVO_00000546	biolink:OntologyClass	lake sediment	lake sediment	ENVO_00000546	ENVO:00000546
Gb0182039	freshwater lake biome	freshwater lake	lake water	ENVO_01000252	ENVO_00000021	ENVO_04000007	biolink:OntologyClass	lake water	lake water	ENVO_04000007	ENVO:04000007
Gb0182040	freshwater lake biome	freshwater lake	lake water	ENVO_01000252	ENVO_00000021	ENVO_04000007	biolink:OntologyClass	lake water	lake water	ENVO_04000007	ENVO:04000007
Gb0182042	freshwater lake biome	freshwater lake	lake water	ENVO_01000252	ENVO_00000021	ENVO_04000007	biolink:OntologyClass	lake water	lake water	ENVO_04000007	ENVO:04000007
Gb0182051	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182051	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182052	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182052	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182054	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182054	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182057	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182057	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182058	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182058	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182060	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182060	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182072	aquatic biome	lake	lake sediment	ENVO_00002030	ENVO_00000020	ENVO_00000546	biolink:OntologyClass	lake sediment	lake sediment	ENVO_00000546	ENVO:00000546
Gb0182076	aquatic biome	lake	lake sediment	ENVO_00002030	ENVO_00000020	ENVO_00000546	biolink:OntologyClass	lake sediment	lake sediment	ENVO_00000546	ENVO:00000546
Gb0182080	aquatic biome	lake	lake sediment	ENVO_00002030	ENVO_00000020	ENVO_00000546	biolink:OntologyClass	lake sediment	lake sediment	ENVO_00000546	ENVO:00000546
Gb0182079	aquatic biome	lake	saline water	ENVO_00002030	ENVO_00000020	ENVO_00002010	biolink:OntologyClass	Saline water	saline water	ENVO_00002010	ENVO:00002010
Gb0181648	marine biome	harbor	sea water	ENVO_00000447	ENVO_00000463	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0181649	marine biome	harbor	sea water	ENVO_00000447	ENVO_00000463	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0181650	marine biome	harbor	sea water	ENVO_00000447	ENVO_00000463	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0181652	marine biome	harbor	sea water	ENVO_00000447	ENVO_00000463	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0181653	marine biome	harbor	sea water	ENVO_00000447	ENVO_00000463	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0182063	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0182063	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0182067	freshwater river biome	river	river water	ENVO_01000253	ENVO_00000022	ENVO_01000599	biolink:OntologyClass	river water	river water	ENVO_01000599	ENVO:01000599
Gb0182120	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0182121	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0182122	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0182123	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0182125	marine biome	island	sea ice	ENVO_00000447	ENVO_00000098	ENVO_00002200	biolink:OntologyClass	Sea ice	sea ice	ENVO_00002200	ENVO:00002200
Gb0182126	marine biome	island	sea ice	ENVO_00000447	ENVO_00000098	ENVO_00002200	biolink:OntologyClass	Sea ice	sea ice	ENVO_00002200	ENVO:00002200
Gb0182127	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179655	terrestrial biome	dairy	soil	ENVO_00000446	ENVO_00003862	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0179657	terrestrial biome	dairy	soil	ENVO_00000446	ENVO_00003862	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0179658	terrestrial biome	dairy	soil	ENVO_00000446	ENVO_00003862	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0179690	terrestrial biome	feedlot	soil	ENVO_00000446	ENVO_01000627	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0179719	terrestrial biome	feedlot	soil	ENVO_00000446	ENVO_01000627	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0179721	terrestrial biome	feedlot	soil	ENVO_00000446	ENVO_01000627	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0179722	terrestrial biome	feedlot	soil	ENVO_00000446	ENVO_01000627	ENVO_00001998	biolink:OntologyClass	Soil	soil	ENVO_00001998	ENVO:00001998
Gb0179777	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179782	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179785	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179794	marine coral reef biome	coral reef	biofilm	ENVO_01000049	ENVO_00000150	ENVO_00002034	biolink:OntologyClass	biofilm	biofilm	ENVO_00002034	ENVO:00002034
Gb0179795	marine coral reef biome	coral reef	biofilm	ENVO_01000049	ENVO_00000150	ENVO_00002034	biolink:OntologyClass	biofilm	biofilm	ENVO_00002034	ENVO:00002034
Gb0179882	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179882	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	ocean water	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179885	freshwater biome	channel of a watercourse	fresh water	ENVO_00000873	ENVO_00000395	ENVO_00002011	biolink:OntologyClass	Freshwater	fresh water	ENVO_00002011	ENVO:00002011_SYNONYM
Gb0179522	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179522	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179523	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179523	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179524	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179524	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179525	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179525	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179527	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179527	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179900	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179900	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179901	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179901	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179902	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179902	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179904	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179904	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0180864	marine benthic biome	marine benthic feature	marine sediment	ENVO_01000024	ENVO_01000105	ENVO_03000033	biolink:OntologyClass	Marine sediment	marine sediment	ENVO_03000033	ENVO:03000033
Gb0180879	freshwater lake biome	freshwater lake	lake water	ENVO_01000252	ENVO_00000021	ENVO_04000007	biolink:OntologyClass	lake water	lake water	ENVO_04000007	ENVO:04000007
Gb0179528	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179528	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179530	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179530	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179531	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179531	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179532	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179532	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179533	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179533	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179535	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179535	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179538	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179538	marine biome	island	sea water	ENVO_00000447	ENVO_00000098	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179539	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179539	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0179540	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0179540	marine biome	bay	sea water	ENVO_00000447	ENVO_00000032	ENVO_00002149	biolink:OntologyClass	Sea water	sea water	ENVO_00002149	ENVO:00002149
Gb0181794			dust			ENVO_00002008	biolink:OntologyClass	Dust	dust	ENVO_00002008	ENVO:00002008
Gb0179592	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134_SYNONYM
Gb0179592	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134
Gb0179593	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134_SYNONYM
Gb0179593	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134
Gb0179596	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134_SYNONYM
Gb0179596	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134
Gb0179599	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134_SYNONYM
Gb0179599	tundra biome	tundra	permafrost	ENVO_01000180	ENVO_00000112	ENVO_00000134	biolink:OntologyClass	permafrost	permafrost	ENVO_00000134	ENVO:00000134
Gb0184972	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0184974	terrestrial biome	land	soil	ENVO_00000446	ENVO_01001785	ENVO_00001998	biolink:OntologyClass	soil	soil	ENVO_00001998	ENVO:00001998
Gb0184988	terrestrial biome	peatland	peat soil	ENVO_00000446	ENVO_00000044	ENVO_00005774	biolink:OntologyClass	Peat	peat soil	ENVO_00005774	ENVO:00005774_SYNONYM
Gb0184988	terrestrial biome	peatland	peat soil	ENVO_00000446	ENVO_00000044	ENVO_00005774	biolink:OntologyClass	Peat soil	peat soil	ENVO_00005774	ENVO:00005774
Gb0182407	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	Plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182407	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182408	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	Plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182408	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182409	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	Plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182409	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182410	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	Plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182410	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182416	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	Plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182416	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182417	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	Plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182417	terrestrial biome	agricultural field	plant litter	ENVO_00000446	ENVO_00000114	ENVO_01000628	biolink:OntologyClass	plant litter	plant litter	ENVO_01000628	ENVO:01000628
Gb0182426	terrestrial biome	agricultural field	bulk soil	ENVO_00000446	ENVO_00000114	ENVO_00005802	biolink:OntologyClass	Bulk soil	bulk soil	ENVO_00005802	ENVO:00005802
Gb0182429	terrestrial biome	agricultural field	bulk soil	ENVO_00000446	ENVO_00000114	ENVO_00005802	biolink:OntologyClass	Bulk soil	bulk soil	ENVO_00005802	ENVO:00005802
Gb0182430	terrestrial biome	agricultural field	bulk soil	ENVO_00000446	ENVO_00000114	ENVO_00005802	biolink:OntologyClass	Bulk soil	bulk soil	ENVO_00005802	ENVO:00005802
Gb0182758	grassland biome	litter layer	plant litter	ENVO_01000177	ENVO_01000338	ENVO_01000628	biolink:OntologyClass	Leaf litter	plant litter	ENVO_01000628	ENVO:01000628_SYNONYM
Gb0182758	grassland biome	litter layer	plant litter	ENVO_01000177	ENVO_01000338	ENVO_01000628	biolink:OntologyClass	leaf litter	plant litter	ENVO_01000628	ENVO:01000628_SYNONYM
Gb0182759	grassland biome	litter layer	plant litter	ENVO_01000177	ENVO_01000338	ENVO_01000628	biolink:OntologyClass	Leaf litter	plant litter	ENVO_01000628	ENVO:01000628_SYNONYM
